MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RM,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_Stucco,Exterior 1st_Wd Sdng,Exterior 2nd_AsphShn,Exterior 2nd_BrkFace,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Alley_Pave,Land Contour_HLS,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR3,Lot Config_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_GrnHill,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Garage Type_2Types,Garage Type_Basment,Garage Type_BuiltIn,Misc Feature_Elev,Misc Feature_Othr,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_New,Sale Type_Oth,MS SubClass,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin SF 2,Total Bsmt SF,Heating QC,Electrical,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Screen Porch,Pool Area,SalePrice,Age,Mod_Age
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,50.0,5330,4,4,3,4,7,0.0,2,3.0,3.0,0.0,2.0,280.0,0.0,420.0,4,5,0,708,0.0,1,0,2,1,2,5,8,0,0.0,0.0,0.0,0.0,164,0,0,0,82500,69,59
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,50.0,8012,4,4,3,6,5,0.0,4,4.0,3.0,0.0,6.0,430.0,0.0,1575.0,4,5,0,1575,1.0,2,0,2,1,4,5,8,0,0.0,1992.0,2.0,529.0,0,0,0,0,179200,15,15
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,75.0,9000,4,4,3,5,6,0.0,3,3.0,3.0,0.0,5.0,773.0,0.0,1059.0,4,5,0,1059,1.0,1,0,3,1,3,6,8,0,0.0,1966.0,3.0,286.0,0,88,0,0,142500,40,40
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,62.0,14299,4,4,3,4,3,0.0,3,3.0,3.0,0.0,3.0,513.0,144.0,1005.0,3,5,0,1005,1.0,1,0,3,1,3,5,8,0,0.0,1964.0,1.0,440.0,0,0,0,0,115400,43,43
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0.0,7050,4,4,3,7,5,0.0,4,4.0,3.0,0.0,6.0,738.0,0.0,1057.0,5,5,0,1929,1.0,2,1,3,1,4,7,8,1,3.0,2001.0,3.0,650.0,0,235,0,0,226000,6,6
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,160,30.0,3180,4,4,3,7,5,0.0,4,4.0,3.0,0.0,1.0,0.0,0.0,600.0,5,5,80,1200,0.0,2,1,2,1,4,4,8,0,0.0,2005.0,2.0,480.0,0,166,0,0,144152,1,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,60,112.0,16451,3,4,3,8,5,221.0,4,5.0,3.0,4.0,1.0,0.0,0.0,1765.0,5,5,0,2690,0.0,2,1,4,1,4,9,8,1,4.0,2003.0,3.0,795.0,268,58,0,0,370000,5,5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,76.0,12887,4,4,3,5,7,0.0,3,4.0,3.0,0.0,3.0,207.0,590.0,833.0,3,5,0,833,1.0,1,0,2,1,4,5,8,0,0.0,1984.0,1.0,495.0,431,0,0,0,149900,26,26
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60,105.0,15578,3,4,3,6,5,0.0,4,4.0,3.0,0.0,1.0,0.0,0.0,728.0,4,5,0,1456,0.0,2,1,3,1,3,8,8,0,0.0,2006.0,2.0,429.0,0,0,0,0,172785,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,60.0,7200,4,4,3,5,8,0.0,3,3.0,3.0,0.0,5.0,398.0,149.0,864.0,4,5,0,864,1.0,1,0,3,1,4,5,8,0,0.0,1980.0,2.0,720.0,194,0,0,0,129000,57,5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,48.0,17043,3,4,3,6,5,0.0,3,4.0,2.0,0.0,1.0,0.0,0.0,1362.0,3,5,0,1586,0.0,2,0,3,1,3,7,8,1,3.0,1979.0,1.0,435.0,192,0,0,0,181000,30,11
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80,125.0,10000,4,4,3,5,6,272.0,3,3.0,3.0,0.0,4.0,678.0,281.0,1058.0,5,5,0,1370,1.0,1,0,3,1,3,6,8,1,3.0,1956.0,2.0,300.0,191,0,120,0,148000,50,50
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,75.0,8050,4,4,3,6,5,0.0,3,4.0,3.0,0.0,6.0,475.0,297.0,914.0,5,5,0,914,1.0,1,0,2,1,4,4,8,0,0.0,0.0,0.0,0.0,32,0,0,0,117250,4,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,43.0,3182,4,4,3,7,5,16.0,4,4.0,3.0,0.0,6.0,16.0,0.0,1373.0,5,5,0,1555,0.0,2,0,2,1,4,7,8,1,3.0,2005.0,3.0,430.0,143,20,0,0,192500,4,3
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,160,24.0,1950,4,4,3,6,6,0.0,3,4.0,3.0,0.0,2.0,81.0,612.0,716.0,3,5,0,1556,1.0,2,1,3,1,3,6,8,1,3.0,1980.0,3.0,452.0,161,0,0,0,151000,28,28
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,70.0,7700,4,4,3,5,5,0.0,3,3.0,3.0,0.0,2.0,138.0,468.0,882.0,3,5,0,882,1.0,1,0,3,1,3,5,8,0,0.0,1980.0,1.0,461.0,96,0,0,0,112500,35,35
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,98.0,8731,3,4,3,5,5,0.0,3,3.0,3.0,0.0,4.0,645.0,0.0,915.0,3,5,0,1167,0.0,1,0,3,1,3,6,4,1,4.0,1972.0,1.0,495.0,0,0,126,0,144000,87,57
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,120,89.0,8232,3,4,3,9,5,714.0,5,5.0,3.0,0.0,6.0,1204.0,0.0,1800.0,5,5,0,1800,1.0,2,0,2,1,5,6,8,1,4.0,2008.0,2.0,944.0,210,0,0,0,370967,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,160,24.0,2280,4,4,3,6,6,0.0,3,3.0,3.0,0.0,5.0,514.0,0.0,855.0,3,5,0,1456,0.0,2,1,3,1,4,6,8,1,3.0,1975.0,1.0,440.0,173,0,0,0,149900,35,35
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,68.0,8935,3,4,3,7,5,95.0,4,4.0,3.0,0.0,1.0,0.0,0.0,831.0,5,5,0,1660,0.0,2,1,3,1,4,7,8,0,0.0,2002.0,2.0,493.0,144,68,0,0,195000,7,7
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80,0.0,9125,3,4,3,7,5,170.0,3,4.0,3.0,0.0,1.0,0.0,0.0,384.0,4,5,0,1482,0.0,2,1,3,1,4,7,8,1,3.0,1992.0,3.0,392.0,100,25,0,0,163900,15,15
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0.0,11075,4,4,3,6,5,136.0,3,4.0,3.0,0.0,4.0,299.0,891.0,1190.0,5,5,0,1522,0.0,2,0,3,1,3,7,8,1,3.0,1984.0,3.0,552.0,0,77,168,0,182000,23,23
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,113.0,13438,3,4,3,9,5,246.0,5,5.0,3.0,4.0,6.0,1758.0,0.0,2190.0,5,5,0,2036,1.0,2,0,3,1,5,9,8,1,5.0,2008.0,3.0,780.0,90,154,0,0,410000,1,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,82.0,11070,4,4,3,5,5,0.0,3,4.0,3.0,0.0,4.0,55.0,0.0,1582.0,3,5,0,1595,1.0,2,0,2,1,3,5,8,0,0.0,1991.0,1.0,672.0,0,0,0,0,152000,18,18
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,65.0,7800,4,4,3,7,5,172.0,4,4.0,3.0,0.0,1.0,0.0,0.0,891.0,5,5,0,1686,0.0,2,1,3,1,4,8,8,0,0.0,2005.0,3.0,462.0,144,101,0,0,184000,1,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,78.0,7060,4,4,3,7,5,200.0,3,4.0,4.0,4.0,6.0,1309.0,0.0,1344.0,5,5,0,1344,2.0,2,0,2,2,3,8,8,0,0.0,1997.0,3.0,784.0,0,0,0,0,206300,11,10
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,90,0.0,11836,3,4,3,5,5,0.0,3,3.0,3.0,0.0,4.0,149.0,0.0,1652.0,3,5,0,1652,0.0,2,0,4,2,3,8,8,0,0.0,1970.0,1.0,928.0,0,0,0,0,146500,36,36
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,60.0,8382,4,4,3,4,5,0.0,3,3.0,3.0,0.0,1.0,0.0,0.0,832.0,3,4,0,1337,0.0,1,0,3,1,3,5,8,0,0.0,1956.0,1.0,263.0,0,0,0,0,108000,54,54
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80,102.0,10192,3,4,3,7,6,143.0,3,3.0,3.0,0.0,1.0,0.0,0.0,570.0,4,5,0,1920,0.0,3,0,4,1,4,8,8,1,3.0,1968.0,2.0,487.0,0,98,0,0,170000,38,14
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,0.0,4426,4,4,3,6,5,205.0,4,4.0,3.0,0.0,6.0,662.0,0.0,848.0,5,5,0,848,1.0,1,0,1,1,4,3,8,0,0.0,2004.0,2.0,420.0,140,0,0,0,145000,4,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,24.0,2280,4,4,3,7,5,0.0,3,4.0,3.0,0.0,5.0,435.0,622.0,1057.0,3,5,0,1055,0.0,2,0,2,1,3,4,8,1,2.0,1975.0,2.0,440.0,0,27,0,0,123000,34,34
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,0.0,2887,4,4,3,6,5,0.0,3,4.0,3.0,0.0,6.0,1003.0,0.0,1291.0,5,5,0,1291,1.0,1,0,2,1,4,6,8,1,4.0,1996.0,1.0,431.0,307,0,0,0,173000,12,11
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,60.0,8520,4,4,3,6,8,0.0,3,3.0,3.0,0.0,1.0,0.0,0.0,624.0,4,5,0,720,0.0,1,0,2,1,3,5,8,0,0.0,2005.0,1.0,484.0,106,0,0,0,105900,82,7
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,180,21.0,1596,4,4,3,4,5,0.0,3,4.0,3.0,4.0,6.0,462.0,0.0,462.0,3,5,0,988,1.0,1,0,2,1,3,5,8,0,0.0,1973.0,1.0,297.0,120,101,0,0,91000,36,36
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,78.0,15600,4,4,3,5,7,0.0,3,3.0,3.0,0.0,4.0,312.0,507.0,1067.0,2,5,0,1523,1.0,2,0,3,1,2,7,3,1,3.0,1949.0,1.0,295.0,0,0,0,0,158000,60,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,65.0,9313,3,4,3,7,5,0.0,4,4.0,3.0,0.0,1.0,0.0,0.0,864.0,5,5,0,1728,0.0,2,1,3,1,4,7,8,0,0.0,2004.0,2.0,572.0,187,56,0,0,190000,5,5
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,22.0,11064,2,4,3,8,5,0.0,4,4.0,3.0,4.0,2.0,560.0,670.0,1230.0,5,5,0,1239,1.0,1,1,1,1,4,4,8,1,2.0,1995.0,3.0,477.0,172,24,0,0,217500,13,13
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,75.0,9000,4,4,3,5,5,162.0,3,3.0,3.0,0.0,5.0,330.0,0.0,1151.0,4,4,0,1955,0.0,2,0,4,1,3,7,8,0,0.0,1958.0,3.0,356.0,0,0,0,0,165500,50,50
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,75.0,12000,4,4,3,7,7,0.0,3,3.0,3.0,0.0,3.0,275.0,0.0,704.0,5,5,0,1564,0.0,1,1,3,1,2,7,8,1,4.0,1941.0,1.0,234.0,0,0,0,0,174500,68,59
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80,62.0,7692,4,4,5,4,6,0.0,3,5.0,3.0,0.0,1.0,0.0,0.0,416.0,4,4,0,1204,0.0,1,0,3,1,3,6,8,0,0.0,1954.0,1.0,312.0,0,0,0,0,100000,54,54
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,81.0,14267,3,4,3,6,6,108.0,3,3.0,3.0,0.0,5.0,923.0,0.0,1329.0,3,5,0,1329,0.0,1,1,3,1,4,6,8,0,0.0,1958.0,1.0,312.0,393,36,0,0,172000,52,52
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20,75.0,9675,4,4,3,5,6,0.0,3,3.0,3.0,0.0,4.0,330.0,432.0,864.0,3,5,0,879,0.0,1,0,3,1,3,5,8,0,0.0,1975.0,1.0,440.0,0,80,0,0,120000,32,32
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,60.0,8400,4,4,3,4,4,0.0,2,3.0,2.0,0.0,1.0,0.0,0.0,721.0,4,5,0,841,0.0,1,0,2,1,3,4,8,0,0.0,1950.0,1.0,294.0,250,0,0,0,82000,59,59
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50.0,7500,4,4,3,6,6,0.0,3,3.0,3.0,0.0,1.0,0.0,0.0,784.0,5,4,0,1312,0.0,1,1,3,1,3,6,8,0,0.0,1953.0,1.0,649.0,0,28,0,0,127000,59,56
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,60.0,9600,4,4,3,6,5,0.0,3,4.0,3.0,0.0,3.0,319.0,0.0,735.0,2,5,0,2058,0.0,1,1,3,1,3,8,8,1,4.0,1950.0,1.0,396.0,0,0,0,0,129500,91,58
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,0.0,5814,3,4,3,8,5,0.0,4,4.0,3.0,0.0,6.0,1036.0,0.0,1220.0,4,5,0,1360,1.0,1,0,1,1,4,4,8,1,5.0,1984.0,2.0,565.0,63,0,0,0,187500,25,25
